filename,width,height,class,xmin,ymin,xmax,ymax
apple--32-_jpg.rf.d8c4d0943badb9823ce458527d97fa37.jpg,192,192,apple,108,4,171,71
apple--32-_jpg.rf.d8c4d0943badb9823ce458527d97fa37.jpg,192,192,apple,139,48,191,138
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,14,24,56,79
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,35,66,77,121
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,71,102,108,150
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,69,41,118,107
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,56,18,85,66
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,87,4,128,45
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,124,2,159,40
apple--39-_jpg.rf.d397e8457598bffdf5c2959726ce753c.jpg,192,192,apple,156,27,189,72
damaged_apple--174-_jpg.rf.d887189dd4310e3a7f29677cb0440018.jpg,192,192,apple,39,50,150,158
apple--70-_jpg.rf.d6d12ffc45e4e6020e1b02c60f7c1e97.jpg,192,192,apple,1,61,109,136
apple--70-_jpg.rf.d6d12ffc45e4e6020e1b02c60f7c1e97.jpg,192,192,apple,56,134,181,191
apple--70-_jpg.rf.d6d12ffc45e4e6020e1b02c60f7c1e97.jpg,192,192,apple,1,3,53,58
apple--70-_jpg.rf.d6d12ffc45e4e6020e1b02c60f7c1e97.jpg,192,192,apple,111,33,191,108
apple--70-_jpg.rf.d6d12ffc45e4e6020e1b02c60f7c1e97.jpg,192,192,apple,37,1,151,42
apple--117-_jpg.rf.d8db7dfbe448d376e3f52ff39d5371c1.jpg,192,192,apple,25,40,166,162
apple--103-_jpg.rf.d8166105293531a775c0af5c8e841ae0.jpg,192,192,apple,37,37,159,131
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,32,55,71,131
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,40,136,85,179
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,5,121,37,176
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,11,13,40,51
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,44,13,81,57
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,99,8,139,56
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,77,17,106,53
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,135,33,186,120
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,107,98,145,163
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,143,128,179,178
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,91,154,128,177
damaged_apple--124-_jpg.rf.d6a22165774a4e74d8ac136059061b3d.jpg,192,192,apple,73,49,126,150
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,70,39,102,90
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,73,29,108,63
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,18,4,54,43
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,51,2,73,39
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,63,85,103,122
apple--99-_jpg.rf.dbac8b1ced8878c70aae814087f5d364.jpg,192,192,apple,105,79,142,130
damaged_apple--96-_jpg.rf.da3f697ab33657de3855a55389099f27.jpg,192,192,apple,58,46,153,177
damaged_apple--96-_jpg.rf.da3f697ab33657de3855a55389099f27.jpg,192,192,apple,12,37,65,116
damaged_apple--96-_jpg.rf.da3f697ab33657de3855a55389099f27.jpg,192,192,apple,62,17,123,82
damaged_apple--96-_jpg.rf.da3f697ab33657de3855a55389099f27.jpg,192,192,apple,127,32,180,117
apple--199-_jpg.rf.db177ac3a8fd2b6dc0a0a3c01ad31c0e.jpg,192,192,apple,57,59,111,150
apple--199-_jpg.rf.db177ac3a8fd2b6dc0a0a3c01ad31c0e.jpg,192,192,apple,132,1,167,53
apple--199-_jpg.rf.db177ac3a8fd2b6dc0a0a3c01ad31c0e.jpg,192,192,apple,112,28,150,86
damaged_apple--120-_jpg.rf.d383161e8cdf49bae62efdb105f4381b.jpg,192,192,apple,49,22,153,155
apple--84-_jpg.rf.d427491c4b5d96d38176e573599c3d22.jpg,192,192,apple,71,37,161,182
damaged_apple--77-_jpg.rf.dece0983c7f97e39783e5781e137ce72.jpg,192,192,apple,1,119,46,164
damaged_apple--77-_jpg.rf.dece0983c7f97e39783e5781e137ce72.jpg,192,192,apple,49,117,95,170
apple--111-_jpg.rf.d98052f8c3467b171e9f7c64610d0d20.jpg,192,192,apple,11,56,60,133
apple--111-_jpg.rf.d98052f8c3467b171e9f7c64610d0d20.jpg,192,192,apple,56,77,105,166
apple--111-_jpg.rf.d98052f8c3467b171e9f7c64610d0d20.jpg,192,192,apple,15,126,60,191
damaged_apple--198-_jpg.rf.d9d6a88e20694e77c6036e5d62e4d735.jpg,192,192,apple,49,13,115,98
damaged_apple--198-_jpg.rf.d9d6a88e20694e77c6036e5d62e4d735.jpg,192,192,apple,115,36,171,108
damaged_apple--182-_jpg.rf.e0bd7e94086124a27cb665c443265359.jpg,192,192,apple,51,37,147,155
apple--46-_jpg.rf.de6e3c64c5f669b6f96c2c735aadf318.jpg,192,192,apple,65,80,103,135
apple--46-_jpg.rf.de6e3c64c5f669b6f96c2c735aadf318.jpg,192,192,apple,99,112,143,168
apple--46-_jpg.rf.de6e3c64c5f669b6f96c2c735aadf318.jpg,192,192,apple,107,55,142,113
apple--46-_jpg.rf.de6e3c64c5f669b6f96c2c735aadf318.jpg,192,192,apple,28,5,53,42
damaged_apple--267-_jpg.rf.d90b74f9572cec03151f304f1bd234b9.jpg,192,192,apple,25,89,88,167
apple--5-_jpg.rf.df3272b8bb655667c5414e465400e0d9.jpg,192,192,apple,11,19,96,94
apple--5-_jpg.rf.df3272b8bb655667c5414e465400e0d9.jpg,192,192,apple,52,92,126,172
apple--5-_jpg.rf.df3272b8bb655667c5414e465400e0d9.jpg,192,192,apple,92,58,155,111
apple--5-_jpg.rf.df3272b8bb655667c5414e465400e0d9.jpg,192,192,apple,126,80,191,168
apple--244-_jpg.rf.dd48052d1c38d82942461c3315f33fe5.jpg,192,192,apple,123,105,148,131
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,99,136,179,191
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,28,76,128,137
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,5,128,74,190
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,84,41,140,84
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,123,50,185,96
damaged_apple--154-_jpg.rf.e10c43012ced9c861e350fdbbcf404f1.jpg,192,192,apple,112,2,190,46
damaged_apple--197-_jpg.rf.d33759e326ec29d0230e421231622a75.jpg,192,192,apple,36,25,109,124
apple--263-_jpg.rf.e224a322aa83140bc7498e5173d4c201.jpg,192,192,apple,6,35,86,123
apple--263-_jpg.rf.e224a322aa83140bc7498e5173d4c201.jpg,192,192,apple,33,63,129,158
apple--263-_jpg.rf.e224a322aa83140bc7498e5173d4c201.jpg,192,192,apple,107,38,190,131
apple--292-_jpg.rf.e27ce583a27786232e0b492c2d30fb24.jpg,192,192,apple,36,59,90,135
apple--292-_jpg.rf.e27ce583a27786232e0b492c2d30fb24.jpg,192,192,apple,101,65,171,154
damaged_apple--256-_jpg.rf.dfbb2427cca0ad908dcfbc5513151568.jpg,192,192,apple,3,39,73,185
damaged_apple--256-_jpg.rf.dfbb2427cca0ad908dcfbc5513151568.jpg,192,192,apple,72,43,125,180
damaged_apple--256-_jpg.rf.dfbb2427cca0ad908dcfbc5513151568.jpg,192,192,apple,127,49,188,183
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,2,146,49,181
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,34,139,77,183
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,74,145,126,181
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,124,140,162,178
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,143,148,186,182
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,73,105,122,137
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,71,68,125,104
apple--24-_jpg.rf.e36fa3da3b78527da2b1a4f4a39572ff.jpg,192,192,apple,73,29,121,65
apple--133-_jpg.rf.e0e6778bc08dd892291dc4c2ee190093.jpg,192,192,apple,10,105,48,173
apple--133-_jpg.rf.e0e6778bc08dd892291dc4c2ee190093.jpg,192,192,apple,54,80,87,132
apple--133-_jpg.rf.e0e6778bc08dd892291dc4c2ee190093.jpg,192,192,apple,108,82,155,150
apple--133-_jpg.rf.e0e6778bc08dd892291dc4c2ee190093.jpg,192,192,apple,146,9,187,71
apple--133-_jpg.rf.e0e6778bc08dd892291dc4c2ee190093.jpg,192,192,apple,167,76,192,112
damaged_apple--166-_jpg.rf.dd928f69d113b4de4ee48cafde548bff.jpg,192,192,apple,6,44,89,178
damaged_apple--166-_jpg.rf.dd928f69d113b4de4ee48cafde548bff.jpg,192,192,apple,96,39,183,186
apple--272-_jpg.rf.e30e02f7f58621c97ecb86947f12bc05.jpg,192,192,apple,18,11,89,76
apple--272-_jpg.rf.e30e02f7f58621c97ecb86947f12bc05.jpg,192,192,apple,111,9,185,82
apple--272-_jpg.rf.e30e02f7f58621c97ecb86947f12bc05.jpg,192,192,apple,23,108,96,179
apple--272-_jpg.rf.e30e02f7f58621c97ecb86947f12bc05.jpg,192,192,apple,109,107,182,176
apple--141-_jpg.rf.dc4690546024b73a49218f67aebcdbad.jpg,192,192,apple,20,12,53,65
apple--141-_jpg.rf.dc4690546024b73a49218f67aebcdbad.jpg,192,192,apple,58,1,83,61
damaged_apple--132-_jpg.rf.08a6d2cf103c4c75c863930181851cbc.jpg,192,192,apple,29,11,155,179
damaged_apple--142-_jpg.rf.0156ea7269e33fa06ddb7a4a4fe0cb08.jpg,192,192,apple,50,4,126,62
damaged_apple--142-_jpg.rf.0156ea7269e33fa06ddb7a4a4fe0cb08.jpg,192,192,apple,55,58,138,114
damaged_apple--142-_jpg.rf.0156ea7269e33fa06ddb7a4a4fe0cb08.jpg,192,192,apple,130,65,178,107
damaged_apple--66-_jpg.rf.00d27587c52bfffbaea4f1130380a5c1.jpg,192,192,apple,116,31,180,106
damaged_apple--66-_jpg.rf.00d27587c52bfffbaea4f1130380a5c1.jpg,192,192,apple,130,109,173,155
damaged_apple--66-_jpg.rf.00d27587c52bfffbaea4f1130380a5c1.jpg,192,192,apple,51,51,112,133
damaged_apple--66-_jpg.rf.00d27587c52bfffbaea4f1130380a5c1.jpg,192,192,apple,84,103,140,172
damaged_apple--66-_jpg.rf.00d27587c52bfffbaea4f1130380a5c1.jpg,192,192,apple,28,49,68,119
damaged_apple--22-_jpg.rf.02224016e2c5a8045d14e82eb4630f15.jpg,192,192,apple,36,9,156,157
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,12,110,43,158
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,29,138,65,177
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,58,119,92,160
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,37,82,67,128
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,106,121,135,174
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,106,88,123,118
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,153,141,188,178
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,159,86,188,124
damaged_apple--37-_jpg.rf.02c6d429427a88e9621934e64c4cfbe6.jpg,192,192,apple,133,95,171,153
damaged_apple--94-_jpg.rf.026bc16178fedc912cdfd69b9a4a1dc3.jpg,192,192,apple,44,43,148,142
apple--177-_jpg.rf.017c3f7745d6865ac4c6bf19bc590320.jpg,192,192,apple,53,56,141,172
damaged_apple--48-_jpg.rf.0410dec6ee7d1e5c5b62239886e1cdda.jpg,192,192,apple,51,54,171,165
damaged_apple--265-_jpg.rf.02e85ea66985a4df293306166a0dd7ea.jpg,192,192,apple,23,82,98,168
damaged_apple--265-_jpg.rf.02e85ea66985a4df293306166a0dd7ea.jpg,192,192,apple,79,37,148,127
apple--41-_jpg.rf.009c18b9e345363f6f7925cc8853aa83.jpg,192,192,apple,121,24,189,78
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,13,37,56,86
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,20,88,66,134
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,60,118,99,165
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,3,130,43,175
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,105,55,143,99
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,86,21,125,65
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,18,1,57,35
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,137,75,179,128
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,111,119,150,163
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,153,123,191,175
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,128,17,174,66
damaged_apple--61-_jpg.rf.063eaf55418e85a5aefaed1a3e703bb3.jpg,192,192,apple,62,68,104,117
damaged_apple--118-_jpg.rf.0a8a447c71df846929a0f011f02729b7.jpg,192,192,apple,96,34,166,137
damaged_apple--102-_jpg.rf.0aa19c1c9613addd1b8809330abe8359.jpg,192,192,apple,30,9,163,187
damaged_apple--145-_jpg.rf.0645b5650a416b0cb78a56af64db6aed.jpg,192,192,apple,22,84,136,175
damaged_apple--145-_jpg.rf.0645b5650a416b0cb78a56af64db6aed.jpg,192,192,apple,63,54,162,106
damaged_apple--140-_jpg.rf.07c076a1a1521b267f12c15aab70a20f.jpg,192,192,apple,55,33,132,132
damaged_apple--83-_jpg.rf.09b8ca6d756b66f4fd0022e15773aad8.jpg,192,192,apple,34,27,156,139
apple--290-_jpg.rf.02f6ffcbd0d1319415f6b0bef99218e2.jpg,192,192,apple,27,78,138,161
apple--182-_jpg.rf.0537647a588ed11ba5aff864ec7dc3de.jpg,192,192,apple,113,63,170,145
damaged_apple--62-_jpg.rf.06b36257c2bed434cba11860c66a1cd8.jpg,192,192,apple,0,16,61,111
damaged_apple--62-_jpg.rf.06b36257c2bed434cba11860c66a1cd8.jpg,192,192,apple,8,108,62,191
damaged_apple--62-_jpg.rf.06b36257c2bed434cba11860c66a1cd8.jpg,192,192,apple,69,30,109,103
damaged_apple--164-_jpg.rf.0b66a8c9232e12ea02475a80e1f42f29.jpg,192,192,apple,6,40,100,151
apple--60-_jpg.rf.09b6085f9d3fcca110ddef3bc76e8893.jpg,192,192,apple,17,9,176,183
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,62,5,123,56
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,130,4,192,55
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,61,64,123,116
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,126,65,180,121
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,4,137,57,179
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,61,127,129,183
damaged_apple--136-_jpg.rf.0a25c27426dfc170d59c32ece17dcf11.jpg,192,192,apple,134,128,185,181
apple--4-_jpg.rf.0c6ae149bf392d3dec7111ecad453742.jpg,192,192,apple,34,45,149,167
damaged_apple--157-_jpg.rf.0a955a41fd76cf4fb1033ece2abab9e5.jpg,192,192,apple,14,37,170,178
apple--113-_jpg.rf.0bc16d1ce2dcf8b5bad8aea5a78be9a0.jpg,192,192,apple,42,93,118,189
apple--113-_jpg.rf.0bc16d1ce2dcf8b5bad8aea5a78be9a0.jpg,192,192,apple,118,55,189,154
apple--113-_jpg.rf.0bc16d1ce2dcf8b5bad8aea5a78be9a0.jpg,192,192,apple,27,47,89,108
apple--113-_jpg.rf.0bc16d1ce2dcf8b5bad8aea5a78be9a0.jpg,192,192,apple,97,23,162,82
apple--113-_jpg.rf.0bc16d1ce2dcf8b5bad8aea5a78be9a0.jpg,192,192,apple,4,18,44,65
apple--220-_jpg.rf.0e35b3940b36680168d5d2347e74e4d2.jpg,192,192,apple,22,45,89,146
apple--220-_jpg.rf.0e35b3940b36680168d5d2347e74e4d2.jpg,192,192,apple,108,46,173,146
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,1,25,61,91
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,64,16,121,90
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,123,11,173,75
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,7,87,77,176
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,85,78,155,156
apple--79-_jpg.rf.0ec1b1ee6eb572a742e267f44d1965de.jpg,192,192,apple,152,69,192,139
apple--268-_jpg.rf.1057838c2f3eb596b6aa2ba8ec68a659.jpg,192,192,apple,48,31,153,174
damaged_apple--97-_jpg.rf.128be6007d2fc32e6974a5a55c2a1d80.jpg,192,192,apple,16,22,98,133
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,22,64,79,109
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,116,96,159,134
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,13,134,61,181
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,148,136,186,182
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,72,44,118,95
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,80,116,123,158
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,29,1,77,39
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,115,32,160,67
damaged_apple--264-_jpg.rf.12afd4e3efeb164454f77358e5e6ab15.jpg,192,192,apple,3,101,40,136
damaged_apple--232-_jpg.rf.121ae6e46a5df9526e568d72e0e50316.jpg,192,192,apple,7,49,50,149
damaged_apple--232-_jpg.rf.121ae6e46a5df9526e568d72e0e50316.jpg,192,192,apple,48,43,95,151
damaged_apple--232-_jpg.rf.121ae6e46a5df9526e568d72e0e50316.jpg,192,192,apple,96,59,142,159
damaged_apple--232-_jpg.rf.121ae6e46a5df9526e568d72e0e50316.jpg,192,192,apple,143,52,186,159
damaged_apple--111-_jpg.rf.13a2a10a2d86abf0fce9d5eef6fdbc2b.jpg,192,192,apple,52,31,154,186
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,23,99,59,145
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,39,72,65,107
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,63,79,94,116
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,67,52,97,83
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,91,77,114,113
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,146,109,169,155
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,159,104,185,142
apple--104-_jpg.rf.10f4c576a4fedeceaedf007a69d99a28.jpg,192,192,apple,131,36,156,75
damaged_apple--229-_jpg.rf.0ca8be230b4b17dfc5766b71edba037c.jpg,192,192,apple,85,42,126,115
damaged_apple--229-_jpg.rf.0ca8be230b4b17dfc5766b71edba037c.jpg,192,192,apple,111,88,147,148
damaged_apple--229-_jpg.rf.0ca8be230b4b17dfc5766b71edba037c.jpg,192,192,apple,39,61,83,128
damaged_apple--229-_jpg.rf.0ca8be230b4b17dfc5766b71edba037c.jpg,192,192,apple,69,106,115,179
apple--191-_jpg.rf.10e64c932036fa51c4855e157850b7d9.jpg,192,192,apple,25,59,101,177
apple--191-_jpg.rf.10e64c932036fa51c4855e157850b7d9.jpg,192,192,apple,53,10,110,84
apple--191-_jpg.rf.10e64c932036fa51c4855e157850b7d9.jpg,192,192,apple,106,35,182,142
apple--64-_jpg.rf.10ea469e5b1deb749369e57a4a6c4cb2.jpg,192,192,apple,69,93,121,139
apple--249-_jpg.rf.0de5810949b4cd5e246101c7b0f435f1.jpg,192,192,apple,6,35,77,139
apple--249-_jpg.rf.0de5810949b4cd5e246101c7b0f435f1.jpg,192,192,apple,53,46,142,169
apple--249-_jpg.rf.0de5810949b4cd5e246101c7b0f435f1.jpg,192,192,apple,120,30,187,148
apple--31-_jpg.rf.08ef6a98e28cd7b49dcfb6750dd2986e.jpg,192,192,apple,117,134,149,182
damaged_apple--158-_jpg.rf.0d18e52d569a4bf964ea82cf01a24823.jpg,192,192,apple,49,18,183,156
damaged_apple--252-_jpg.rf.1338f07946efead88d11fff05a72a847.jpg,192,192,apple,10,25,162,188
damaged_apple--45-_jpg.rf.1049a3dd6ad74586b1d49ba020ac1363.jpg,192,192,apple,5,23,55,165
damaged_apple--45-_jpg.rf.1049a3dd6ad74586b1d49ba020ac1363.jpg,192,192,apple,66,29,120,183
damaged_apple--45-_jpg.rf.1049a3dd6ad74586b1d49ba020ac1363.jpg,192,192,apple,133,15,187,175
apple--44-_jpg.rf.1462dc5ac546f458c822d3be6db023ff.jpg,192,192,apple,98,84,145,159
damaged_apple--104-_jpg.rf.0f267465eb5d1cd6b2cc50a81cf1ec2d.jpg,192,192,apple,15,58,59,109
damaged_apple--104-_jpg.rf.0f267465eb5d1cd6b2cc50a81cf1ec2d.jpg,192,192,apple,46,99,99,170
damaged_apple--104-_jpg.rf.0f267465eb5d1cd6b2cc50a81cf1ec2d.jpg,192,192,apple,162,87,192,137
damaged_apple--104-_jpg.rf.0f267465eb5d1cd6b2cc50a81cf1ec2d.jpg,192,192,apple,132,20,157,51
apple--58-_jpg.rf.162c72c0a94bd77a5b0f6c3b116f04da.jpg,192,192,apple,61,90,134,161
apple--275-_jpg.rf.147794c022a16254401de96b68a6cbed.jpg,192,192,apple,56,36,130,139
damaged_apple--189-_jpg.rf.19863b8f22a0e3203328c30358c2e6a8.jpg,192,192,apple,27,54,108,147
apple--11-_jpg.rf.1643d017423e5a3b3e701ddd86bf6081.jpg,192,192,apple,16,8,181,184
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,76,90,98,118
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,123,136,143,169
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,74,155,101,189
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,34,141,54,172
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,38,117,61,145
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,104,69,120,101
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,120,7,137,35
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,136,10,150,35
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,149,15,173,49
apple--88-_jpg.rf.14816a37da20a8f075a6582123199184.jpg,192,192,apple,142,43,166,79
apple--270-_jpg.rf.1d7b342fda890341e86d18617c35cdba.jpg,192,192,apple,85,81,148,166
apple--270-_jpg.rf.1d7b342fda890341e86d18617c35cdba.jpg,192,192,apple,31,28,79,76
apple--270-_jpg.rf.1d7b342fda890341e86d18617c35cdba.jpg,192,192,apple,80,42,133,77
apple--43-_jpg.rf.1750aad90f3e32e53a391c7c27afc17f.jpg,192,192,apple,9,24,164,173
damaged_apple--99-_jpg.rf.170d2c7488bb2541d32c555aa65e7986.jpg,192,192,apple,120,34,178,158
damaged_apple--99-_jpg.rf.170d2c7488bb2541d32c555aa65e7986.jpg,192,192,apple,20,66,57,160
damaged_apple--99-_jpg.rf.170d2c7488bb2541d32c555aa65e7986.jpg,192,192,apple,65,52,110,163
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,42,40,54,71
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,54,57,72,101
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,64,64,86,115
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,50,107,71,151
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,63,149,78,184
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,90,90,110,141
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,109,95,129,152
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,114,47,135,98
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,86,47,109,96
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,95,11,115,46
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,78,130,101,191
apple--36-_jpg.rf.19414e0dd30e3a4a987e6f01a080339d.jpg,192,192,apple,55,10,74,52
